TRADEDATE,SBER_price,TATN_price,SBERP_price,PIKK_price,PLZL_price,AFKS_price,RUAL_price,GAZP_price,GMKN_price,MOEX_price,SBER_ret,TATN_ret,SBERP_ret,PIKK_ret,PLZL_ret,AFKS_ret,RUAL_ret,GAZP_ret,GMKN_ret,MOEX_ret
2019-12-12,241.05,780.6,216.78,392.6,7095.0,15.01,28.49,250.48,18928.0,108.09,0.0030376165113183,0.0238719832109128,0.0006000461573967,0.0,-0.0066503325166258,0.0006666666666665,0.0227966253814395,0.012695075604431,0.0133847306992183,0.0168391345249294
2019-12-13,241.21,793.2,217.0,396.4,6987.0,15.015,28.8,249.5,19474.0,108.96,0.0006637627048329,0.016141429669485,0.0010148537687979,0.0096790626591949,-0.0152219873150105,0.0003331112591606,0.0108810108810109,-0.0039124880229958,0.0288461538461537,0.0080488481820704
2019-12-16,241.45,788.8,218.7,396.0,7000.0,15.15,29.33,250.78,19722.0,109.09,0.0009949836242277,-0.0055471507816441,0.0078341013824885,-0.0010090817356205,0.0018605982539001,0.008991008991009,0.0184027777777777,0.0051302605210421,0.0127349286227791,0.0011930983847283
2019-12-17,241.6,791.2,219.2,393.3,6941.0,15.2,29.49,252.05,19504.0,109.05,0.000621246634914,0.0030425963488844,0.002286236854138,-0.0068181818181818,-0.0084285714285714,0.0033003300330032,0.0054551653596999,0.0050641996969456,-0.0110536456748808,-0.0003666697222477
2019-12-18,246.2,791.5,221.45,393.9,6959.0,15.055,29.805,251.29,19626.0,107.28,0.0190397350993376,0.0003791708796763,0.0102645985401459,0.0015255530129671,0.00259328626999,-0.0095394736842104,0.0106815869786369,-0.003015274747074,0.0062551271534043,-0.0162310866574965
2019-12-19,244.0,788.0,221.08,395.5,6855.0,15.0,29.82,251.4,19796.0,108.55,-0.0089358245328999,-0.0044219835754896,-0.0016708060510272,0.0040619446560041,-0.0149446759591895,-0.0036532713384257,0.0005032712632109,0.0004377412551235,0.0086619790074391,0.0118381804623415
2019-12-20,244.71,780.8,221.57,390.8,6771.5,14.972,30.7,255.5,19776.0,107.48,0.0029098360655737,-0.0091370558375635,0.0022163922561968,-0.0118836915297092,-0.012180889861415,-0.0018666666666666,0.0295103957075788,0.0163086714399363,-0.0010103051121438,-0.0098572086596038
2019-12-23,248.8,788.9,223.27,394.6,6868.0,15.029,30.39,255.0,19676.0,108.05,0.0167136610682032,0.0103739754098362,0.0076725188428037,0.0097236438075742,0.0142509045263234,0.0038071065989848,-0.0100977198697067,-0.0019569471624266,-0.0050566343042071,0.0053033122441383
2019-12-24,248.67,781.5,224.99,395.0,6940.5,14.991,30.095,254.87,19630.0,107.2,-0.0005225080385853,-0.009380149575358,0.0077036771621803,0.0010136847440445,0.0105562026790915,-0.0025284450063211,-0.0097071405067457,-0.0005098039215686,-0.0023378735515349,-0.0078667283664969
2019-12-25,248.04,784.5,225.98,394.4,6976.5,15.001,29.99,253.25,19890.0,106.82,-0.0025334781035106,0.0038387715930903,0.0044001955642472,-0.0015189873417722,0.0051869461854332,0.0006670669068107,-0.0034889516530984,-0.0063561815827677,0.0132450331125828,-0.003544776119403
2019-12-26,248.24,789.0,224.93,398.1,7140.0,15.042,30.25,254.1,19220.0,106.74,0.0008063215610385,0.0057361376673039,-0.0046464288875121,0.0093813387423935,0.0234358202537088,0.0027331511232584,0.0086695565188397,0.0033563672260612,-0.0336852689793866,-0.00074892342258
2019-12-27,252.06,770.0,226.4,400.8,7145.0,15.15,30.7,257.11,19292.0,107.08,0.0153883338704479,-0.0240811153358682,0.0065353665584848,0.0067822155237378,0.0007002801120448,0.0071798962903868,0.0148760330578512,0.0118457300275482,0.0037460978147763,0.0031853100993066
2019-12-30,254.75,759.7,228.3,400.4,7103.5,15.236,30.8,256.4,19102.0,107.75,0.010672062207411,-0.0133766233766232,0.0083922261484099,-0.0009980039920161,-0.0058082575227431,0.0056765676567656,0.003257328990228,-0.0027614639648401,-0.0098486419241136,0.0062570041090772
2020-01-03,255.0,776.7,226.4,407.0,7286.0,15.134,30.605,259.0,19448.0,107.18,0.000981354268891,0.0223772541792812,-0.0083223828296101,0.0164835164835166,0.0256915604983458,-0.0066946705171961,-0.0063311688311687,0.0101404056162246,0.0181132865668516,-0.0052900232018561
2020-01-06,253.9,776.0,225.95,405.0,7421.5,15.039,30.26,256.55,19588.0,108.03,-0.004313725490196,-0.000901248873439,-0.001987632508834,-0.0049140049140049,0.0185973099094152,-0.0062772565085238,-0.0112726678647279,-0.0094594594594593,0.0071986836692718,0.007930584064191
2020-01-08,259.15,788.0,230.38,407.0,7468.0,15.094,30.155,255.79,19850.0,110.84,0.0206774320598659,0.0154639175257731,0.0196061075459172,0.0049382716049382,0.0062655797345549,0.0036571580557218,-0.0034699272967614,-0.0029623854999025,0.0133755360424749,0.0260112931593077
2020-01-09,257.99,806.7,231.0,406.6,7326.0,15.075,30.8,254.07,19838.0,111.0,-0.0044761721010996,0.0237309644670051,0.0026912058338397,-0.0009828009828009,-0.0190144617032672,-0.0012587783225123,0.0213894876471563,-0.0067242659994526,-0.0006045340050377,0.0014435221941537
2020-01-10,258.19,801.0,232.0,407.5,7220.0,15.047,31.7,251.9,19878.0,112.99,0.0007752238458853,-0.0070658237262923,0.0043290043290042,0.0022134776192817,-0.0144690144690144,-0.0018573797678274,0.0292207792207792,-0.0085409532805919,0.0020163322915616,0.0179279279279278
2020-01-13,262.4,806.0,234.95,405.8,7357.5,15.14,32.2,251.5,20362.0,114.1,0.0163058212943956,0.0062421972534332,0.0127155172413793,-0.0041717791411042,0.0190443213296398,0.0061806340134245,0.0157728706624606,-0.0015879317189361,0.0243485260086526,0.0098238782193114
2020-01-14,259.05,811.6,232.2,409.0,7391.0,15.625,32.83,250.0,20000.0,114.02,-0.0127667682926827,0.0069478908188584,-0.0117046180038306,0.007885657959586,0.0045531770302411,0.0320343461030383,0.0195652173913041,-0.0059642147117295,-0.0177782143207936,-0.0007011393514461
2020-01-15,256.31,807.0,230.16,406.6,7421.5,15.6,32.8,251.3,20396.0,115.88,-0.0105771086662806,-0.0056678166584525,-0.0087855297157621,-0.0058679706601466,0.0041266405087267,-0.0016,-0.000913798355163,0.0052,0.0198,0.0163129275565689
2020-01-16,257.51,808.9,230.99,408.1,7379.0,15.724,33.575,254.26,20900.0,114.5,0.0046818305957629,0.002354399008674,0.0036061870003476,0.0036891293654697,-0.005726605133733,0.0079487179487178,0.023628048780488,0.0117787504974133,0.0247107275936457,-0.0119088712461166
2020-01-17,262.5,809.6,234.57,408.9,7360.0,16.07,37.0,255.39,21524.0,114.8,0.01937788823735,0.0008653727283967,0.0154985064288497,0.0019603038470961,-0.0025748746442607,0.0220045789875349,0.1020104244229336,0.0044442696452449,0.0298564593301435,0.0026200873362445
2020-01-20,266.28,830.0,238.5,406.8,7385.0,16.256,39.22,253.5,21850.0,116.0,0.0143999999999999,0.025197628458498,0.0167540606215628,-0.0051357300073366,0.0033967391304348,0.0115743621655257,0.06,-0.0074004463761305,0.0151458836647462,0.0104529616724737
2020-01-21,268.06,825.0,238.4,412.9,7374.5,16.112,37.85,252.99,21450.0,114.62,0.0066846928045667,-0.0060240963855421,-0.00041928721174,0.0149950835791543,-0.0014218009478672,-0.0088582677165355,-0.0349311575726669,-0.0020118343195265,-0.0183066361556064,-0.0118965517241378
2020-01-22,266.54,818.0,236.5,409.2,7380.0,16.94,35.535,248.1,21310.0,114.5,-0.0056703723047077,-0.0084848484848485,-0.0079697986577181,-0.0089610075078711,0.0007458132754762,0.0513902681231381,-0.0611624834874505,-0.0193288272263726,-0.0065268065268064,-0.0010469377072064
2020-01-23,263.73,800.0,233.77,409.0,7377.5,17.77,35.2,239.3,21146.0,113.82,-0.0105425076911532,-0.0220048899755501,-0.0115433403805496,-0.0004887585532746,-0.0003387533875338,0.0489964580873669,-0.0094273251723651,-0.0354695687222893,-0.0076959174096667,-0.0059388646288209
2020-01-24,265.49,795.7,234.61,405.8,7448.5,18.04,35.0,237.95,21188.0,113.0,0.0066734918287643,-0.0053749999999999,0.0035932754416734,-0.0078239608801955,0.0096238563198916,0.0151941474395047,-0.0056818181818182,-0.0056414542415379,0.0019861912418424,-0.0072043577578632
2020-01-27,255.32,779.8,228.51,411.8,7857.0,17.48,34.18,230.96,21100.0,110.62,-0.0383065275528269,-0.0199824054291819,-0.026000596735007,0.0147856086742237,0.054843257031617,-0.0310421286031041,-0.0234285714285714,-0.0293759193107795,-0.0041532943175381,-0.0210619469026548
2020-01-28,257.7,779.0,229.86,427.0,7775.0,17.98,34.15,235.0,21282.0,111.3,0.009321635594548,-0.0010259040779686,0.0059078377313903,0.0369111219038367,-0.0104365533918798,0.0286041189931349,-0.0008777062609713,0.0174922064426741,0.0086255924170615,0.0061471704935816
2020-01-29,259.94,780.0,231.39,428.2,7752.0,17.935,35.2,232.0,21230.0,111.8,0.0086922778424525,0.0012836970474967,0.0066562255285824,0.0028103044496485,-0.0029581993569132,-0.0025027808676307,0.0307467057101025,-0.0127659574468085,-0.002443379381637,0.0044923629829289
2020-01-30,257.31,777.0,229.63,434.8,7819.5,18.121,35.3,231.53,20880.0,111.81,-0.0101177194737246,-0.0038461538461538,-0.0076062059726003,0.0154133582438114,0.0087074303405572,0.0103707833844437,0.0028409090909089,-0.0020258620689654,-0.0164861045690061,8.944543828270923e-05
2020-01-31,252.2,761.0,227.1,435.6,7814.5,18.317,34.795,226.7,20800.0,109.94,-0.0198593136683378,-0.0205920205920205,-0.011017724164961,0.0018399264029438,-0.0006394270733423,0.0108161801225099,-0.0143059490084984,-0.0208612274867188,-0.0038314176245211,-0.0167248010016993
2020-02-03,253.99,751.6,225.6,431.0,7698.0,18.4,34.95,227.64,20410.0,110.94,0.007097541633624,-0.0123521681997371,-0.0066050198150594,-0.0105601469237833,-0.0149081835050227,0.0045313097122889,0.0044546630262969,0.0041464490516101,-0.01875,0.0090958704748045
2020-02-04,255.4,764.3,226.9,436.6,7529.0,18.662,36.37,230.5,20898.0,113.35,0.005551399661404,0.0168972857903138,0.0057624113475178,0.0129930394431554,-0.0219537542218758,0.0142391304347826,0.0406294706723888,0.012563697065542,0.0239098481136696,0.0217234541193438
2020-02-05,255.2,765.3,229.4,438.9,7481.0,18.57,36.665,232.56,21316.0,113.3,-0.0007830853563038,0.0013083867591259,0.0110180696342001,0.0052679798442509,-0.0063753486518793,-0.0049298038795412,0.0081110805609019,0.0089370932754879,0.0200019140587615,-0.000441111601235
2020-02-06,252.11,762.9,229.54,438.7,7562.0,18.486,35.81,231.38,21240.0,112.42,-0.0121081504702192,-0.0031360250882006,0.0006102877070619,-0.0004556846662109,0.0108274294880363,-0.0045234248788368,-0.0233192417837173,-0.0050739594083247,-0.003565396884969,-0.007766990291262
2020-02-07,254.3,752.0,231.08,434.2,7765.5,18.443,35.615,229.11,21200.0,113.16,0.0086866843838007,-0.0142875868396906,0.0067090703145422,-0.0102575792113061,0.0269108701401745,-0.0023260846045656,-0.0054454063110862,-0.0098107010113233,-0.0018832391713747,0.0065824586372531
2020-02-10,252.26,741.0,231.8,436.4,7915.5,18.17,35.035,225.2,21442.0,113.8,-0.0080220212347621,-0.0146276595744681,0.0031158040505452,0.0050667894979272,0.0193162062970833,-0.0148023640405573,-0.0162852730591044,-0.0170660381476147,0.0114150943396227,0.0056557087310002
2020-02-11,254.5,753.7,237.0,438.0,7895.5,18.809,35.245,233.9,21910.0,114.0,0.0088797272655196,0.0171390013495276,0.0224331320103536,0.0036663611365719,-0.0025266881435158,0.0351678591084203,0.005994005994006,0.0386323268206039,0.0218263221714392,0.0017574692442883
2020-02-12,254.5,768.2,235.6,441.0,7838.5,18.782,35.405,238.03,21966.0,112.91,0.0,0.0192384237760381,-0.0059071729957805,0.0068493150684931,-0.007219302134127,-0.001435483013451,0.0045396510143282,0.017657118426678,0.0025559105431309,-0.0095614035087719
2020-02-13,253.89,763.0,236.3,436.0,7968.5,19.397,35.49,233.55,21510.0,112.25,-0.0023968565815324,-0.0067690705545431,0.0029711375212224,-0.0113378684807256,0.0165848057664093,0.0327441167074857,0.0024007908487502,-0.0188211569970171,-0.0207593553673859,-0.0058453635639004
2020-02-14,251.75,763.1,232.87,429.0,8003.0,18.998,35.33,232.5,21530.0,112.5,-0.0084288471385245,0.0001310615989515,-0.0145154464663563,-0.0160550458715595,0.00432954759365,-0.0205701912666905,-0.0045083122006199,-0.0044958253050738,0.00092980009298,0.0022271714922048
2020-02-17,251.36,766.1,231.47,435.0,7922.0,19.175,36.47,233.75,21790.0,112.8,-0.0015491559086394,0.0039313327217926,-0.0060119379911538,0.0139860139860139,-0.0101212045482943,0.0093167701863354,0.0322671950183979,0.0053763440860215,0.0120761727821643,0.0026666666666665
2020-02-18,249.2,750.8,228.14,436.3,8000.0,18.85,35.8,230.5,21818.0,111.8,-0.0085932527052833,-0.0199712831223078,-0.0143863135611527,0.0029885057471263,0.009845998485231,-0.0169491525423728,-0.0183712640526461,-0.013903743315508,0.0012849931161083,-0.0088652482269503
2020-02-19,249.7,765.4,229.53,435.0,8111.0,18.7,36.95,231.9,22520.0,111.65,0.0020064205457464,0.0194459243473628,0.0060927500657492,-0.0029796011918404,0.013875,-0.0079575596816977,0.032122905027933,0.0060737527114966,0.0321752681272344,-0.0013416815742396
2020-02-20,250.15,764.1,229.9,433.2,8200.0,18.615,37.0,234.6,22342.0,112.0,0.0018021625951141,-0.0016984583224457,0.0016119897181197,-0.0041379310344827,0.0109727530514116,-0.0045454545454546,0.0013531799729362,0.0116429495472185,-0.0079040852575488,0.0031347962382444
2020-02-21,250.8,755.0,230.91,435.7,8507.5,18.48,36.5,232.0,22220.0,111.33,0.0025984409354387,-0.0119094359377045,0.0043932144410612,0.0057710064635272,0.0375,-0.007252215954875,-0.0135135135135134,-0.011082693947144,-0.0054605675409542,-0.0059821428571428
2020-02-25,245.19,721.4,227.5,421.0,8780.0,17.931,34.4,224.68,21554.0,107.54,-0.0223684210526315,-0.0445033112582782,-0.0147676583950456,-0.0337388111085609,0.032030561269468,-0.0297077922077921,-0.0575342465753424,-0.031551724137931,-0.02997299729973,-0.034042935417228
2020-02-26,250.8,724.3,229.08,416.0,8644.5,18.04,34.97,224.76,21826.0,107.3,0.0228802153432032,0.0040199611865816,0.0069450549450549,-0.0118764845605701,-0.0154328018223234,0.0060788578439572,0.0165697674418605,0.0003560619547799,0.0126194673842441,-0.002231727729217
2020-02-27,242.88,691.6,222.0,409.2,8901.5,17.261,32.6,217.5,21238.0,104.73,-0.0315789473684211,-0.0451470385199501,-0.0309062336301728,-0.0163461538461539,0.0297298860547168,-0.0431818181818182,-0.0677723763225621,-0.0323011211959423,-0.0269403463758819,-0.023951537744641
2020-02-28,233.36,671.6,215.15,390.9,8464.0,16.035,31.375,202.65,20250.0,99.08,-0.0391963109354412,-0.0289184499710815,-0.0308558558558558,-0.0447214076246335,-0.0491490198281188,-0.0710271710793116,-0.0375766871165644,-0.0682758620689655,-0.0465203879838026,-0.0539482478754893
2020-03-02,228.17,667.9,216.96,398.4,8540.5,16.548,30.405,198.78,20160.0,99.73,-0.0222403153925266,-0.0055092316855271,0.0084127353009528,0.0191864927091327,0.0090382797731569,0.0319925163704395,-0.0309163346613545,-0.0190969652109548,-0.0044444444444444,0.0065603552684698
2020-03-03,236.63,682.7,222.4,410.7,8591.0,16.5,31.49,201.48,20714.0,98.08,0.03707761756585,0.0221590058391976,0.0250737463126844,0.0308734939759036,0.0059130027515952,-0.0029006526468454,0.0356849202433808,0.0135828554180501,0.0274801587301587,-0.0165446706106487
2020-03-04,235.27,695.3,222.0,401.5,8566.5,16.046,31.9,200.0,20756.0,96.5,-0.0057473693107382,0.0184561300717736,-0.0017985611510791,-0.0224007791575359,-0.0028518216738446,-0.0275151515151516,0.0130200063512226,-0.0073456422473694,0.0020276141739885,-0.0161092985318107
2020-03-05,232.33,696.2,220.0,402.0,8628.0,15.658,32.3,198.0,20780.0,94.93,-0.012496280868789,0.0012944052926795,-0.009009009009009,0.0012453300124533,0.0071791279985991,-0.0241804811167892,0.0125391849529781,-0.01,0.0011562921564849,-0.0162694300518133
2020-03-06,219.99,658.5,210.01,384.2,8885.0,14.982,31.5,188.27,21762.0,90.95,-0.0531141049369431,-0.0541511060040218,-0.0454090909090909,-0.0442786069651741,0.0297867408437644,-0.0431728190062588,-0.024767801857585,-0.049141414141414,0.04725697786333,-0.041925629411145
2020-03-10,201.2,530.0,193.18,386.3,9381.5,13.64,31.0,171.0,21230.0,90.0,-0.085412973316969,-0.1951404707668944,-0.0801390409980477,0.0054659031754296,0.0558806978052899,-0.0895741556534507,-0.0158730158730159,-0.0917299622882031,-0.0244462825107986,-0.0104452996151731
2020-03-11,194.53,527.7,188.8,384.6,9372.5,12.855,29.65,172.03,20238.0,92.64,-0.0331510934393637,-0.0043396226415093,-0.0226731545708664,-0.0044007248252653,-0.0009593348611629,-0.0575513196480939,-0.0435483870967742,0.0060233918128655,-0.0467263306641545,0.0293333333333334
2020-03-12,175.91,469.8,171.37,369.7,8970.0,11.25,25.0,163.73,18500.0,91.69,-0.0957178841309823,-0.1097214326321773,-0.0923199152542373,-0.0387415496619866,-0.0429447852760735,-0.1248541423570595,-0.1568296795952781,-0.0482473987095274,-0.0858780511908291,-0.0102547495682211
2020-03-13,198.6,458.7,185.85,380.6,8744.5,11.474,24.4,166.1,18038.0,90.01,0.1289864135069069,-0.0236270753512133,0.0844955359747914,0.0294833648904517,-0.0251393534002229,0.0199111111111112,-0.024,0.0144750503878336,-0.0249729729729729,-0.0183226087904896
2020-03-16,195.85,442.3,177.0,368.5,7954.0,11.28,23.785,168.07,17090.0,87.5,-0.0138469284994964,-0.0357532156093306,-0.0476190476190475,-0.0317919075144509,-0.0903996797987306,-0.0169077915286736,-0.0252049180327867,0.0118603251053581,-0.0525557157112761,-0.0278857904677258
2020-03-17,184.01,422.1,172.46,370.9,8121.0,11.13,23.0,167.0,17180.0,83.97,-0.060454429410263,-0.0456703594845127,-0.0256497175141242,0.0065128900949795,0.0209957254211716,-0.0132978723404254,-0.0330039941139373,-0.0063663949544832,0.0052662375658278,-0.0403428571428571
2020-03-18,174.27,385.0,162.0,360.0,8383.5,10.789,20.41,166.34,15500.0,80.98,-0.0529319058746806,-0.087893864013267,-0.060651745332251,-0.0293879751954704,0.032323605467307,-0.0306379155435759,-0.1126086956521739,-0.0039520958083831,-0.0977881257275902,-0.035607955222103
2020-03-19,189.51,455.9,172.95,375.0,8456.5,12.055,21.105,174.56,16252.0,88.46,0.0874505078326732,0.1841558441558441,0.0675925925925924,0.0416666666666667,0.0087075803661955,0.1173417369543052,0.0340519353258206,0.0494168570397979,0.0485161290322579,0.092368486045937
2020-03-20,195.69,515.6,180.9,384.4,8495.5,12.48,22.4,176.26,16358.0,92.0,0.0326104163368687,0.1309497696863348,0.0459670424978317,0.0250666666666665,0.0046118370484242,0.0352550808793032,0.0613598673300164,0.0097387717690191,0.006522274181639,0.0400180872710831
2020-03-23,183.37,503.8,174.2,375.0,8423.0,11.86,21.595,168.35,16240.0,91.6,-0.0629567172568859,-0.0228859581070597,-0.037037037037037,-0.0244536940686783,-0.0085339297275027,-0.0496794871794872,-0.0359374999999999,-0.0448768864177918,-0.0072135957941068,-0.0043478260869566
2020-03-24,192.64,561.2,181.1,391.5,9520.5,12.5,24.35,177.95,19028.0,94.46,0.0505535256585045,0.1139341008336642,0.0396096440872559,0.044,0.1302979935889825,0.0539629005059021,0.1275758277379024,0.0570240570240569,0.1716748768472906,0.0312227074235806
2020-03-25,188.08,562.2,177.01,402.5,9995.0,12.677,25.075,180.2,19930.0,92.97,-0.0236710963455147,0.0017818959372772,-0.0225842076200993,0.0280970625798211,0.0498398193372195,0.0141599999999999,0.0297741273100615,0.0126440011239112,0.047403825940719,-0.0157738725386406
2020-03-26,188.07,560.0,179.1,409.7,11047.5,12.3,25.51,181.5,20100.0,92.78,-5.316886431316892e-05,-0.0039131981501245,0.0118072425286708,0.0178881987577639,0.1053026513256627,-0.0297388972154294,0.0173479561316052,0.0072142064372919,0.0085298544907175,-0.0020436700010756
2020-03-27,180.38,530.0,173.0,406.0,10820.5,12.16,24.44,174.5,19306.0,91.73,-0.0408890306800658,-0.0535714285714286,-0.0340591848129536,-0.0090309982914327,-0.0205476352115863,-0.0113821138211382,-0.0419443355546844,-0.0385674931129476,-0.0395024875621891,-0.0113170942013364
2020-03-30,183.0,521.8,173.75,401.0,11172.5,12.373,24.395,176.44,19462.0,93.6,0.0145248918948885,-0.0154716981132075,0.004335260115607,-0.0123152709359606,0.032530844230858,0.017516447368421,-0.0018412438625204,0.0111174785100285,0.0080803895162124,0.0203859151858714
2020-03-31,187.21,552.6,176.83,410.0,10637.5,13.115,25.15,181.41,19518.0,97.25,0.0230054644808743,0.0590264469145267,0.017726618705036,0.0224438902743142,-0.0478854329827701,0.0599692879657318,0.0309489649518344,0.0281682158240761,0.0028774021169457,0.0389957264957265
2020-04-01,184.78,544.0,174.1,408.5,10038.0,12.93,24.755,180.06,18952.0,96.71,-0.012980075850649,-0.0155627940644227,-0.0154385568059719,-0.0036585365853658,-0.0563572267920093,-0.0141059855127716,-0.0157057654075546,-0.0074417066313874,-0.0289988728353315,-0.0055526992287918
2020-04-02,186.95,585.0,174.34,414.2,10354.5,13.01,24.955,187.04,18998.0,97.25,0.0117436952051086,0.0753676470588236,0.0013785180930501,0.013953488372093,0.0315301852958755,0.0061871616395978,0.0080791759240557,0.0387648561590581,0.0024271844660195,0.0055837038568917
2020-04-03,185.64,600.6,175.5,411.6,10394.5,13.304,24.83,189.77,19032.0,99.0,-0.0070072211821342,0.0266666666666666,0.0066536652518067,-0.0062771607918878,0.0038630547105122,0.022598001537279,-0.0050090162292125,0.0145958083832336,0.0017896620696915,0.0179948586118252
2020-04-06,190.7,608.9,179.88,403.2,10818.5,13.95,25.755,191.1,19590.0,100.75,0.0272570566688215,0.0138195138195138,0.0249572649572649,-0.0204081632653062,0.0407908028284189,0.048556825015033,0.0372533225936366,0.0070084839542603,0.0293190416141235,0.0176767676767677
2020-04-07,197.63,583.6,183.74,397.7,10970.0,13.96,26.05,191.22,19780.0,101.37,0.0363398007341373,-0.0415503366726883,0.021458750277963,-0.013640873015873,0.0140037898045015,0.0007168458781363,0.0114540865851291,0.0006279434850864,0.0096988259315977,0.0061538461538461
2020-04-08,200.29,598.0,185.17,402.9,11050.5,14.16,25.75,194.11,20164.0,104.2,0.0134594950159387,0.0246744345442082,0.0077827364754543,0.0130751822982146,0.007338195077484,0.0143266475644698,-0.0115163147792706,0.0151134818533626,0.0194135490394338,0.0279175298411757
2020-04-09,203.61,606.2,186.6,398.7,11260.5,14.12,26.025,193.86,21138.0,106.9,0.0165759648509662,0.0137123745819398,0.007722633255927,-0.0104244229337304,0.0190036649925342,-0.0028248587570621,0.0106796116504854,-0.0012879295244964,0.0483039079547709,0.0259117082533588
2020-04-10,201.99,601.4,185.34,398.0,11401.0,14.33,25.885,192.0,20650.0,105.4,-0.0079563872108442,-0.0079181788188718,-0.0067524115755626,-0.001755706044645,0.012477243461658,0.0148725212464588,-0.0053794428434196,-0.0095945527700402,-0.0230863847100009,-0.0140318054256314
2020-04-13,198.26,587.0,181.4,391.0,11525.0,14.051,25.35,188.07,20100.0,103.33,-0.0184662607059756,-0.0239441303624874,-0.0212582281212906,-0.0175879396984924,0.0108762389264098,-0.0194696441032797,-0.020668340737879,-0.02046875,-0.0266343825665859,-0.0196394686907022
2020-04-14,197.37,554.6,180.36,395.0,12150.0,13.829,26.005,190.11,20702.0,106.2,-0.0044890547765559,-0.0551959114139692,-0.0057331863285556,0.0102301790281329,0.054229934924078,-0.0157995872179915,0.0258382642998027,0.0108470250438668,0.0299502487562188,0.0277750895190167
2020-04-15,186.07,510.6,172.0,385.0,11472.5,13.17,24.975,184.25,19646.0,102.68,-0.0572528753103308,-0.0793364587089794,-0.0463517409625194,-0.0253164556962025,-0.055761316872428,-0.0476534818135802,-0.0396077677369736,-0.0308242596391563,-0.0510095642933049,-0.0331450094161958
2020-04-16,188.5,510.4,172.16,391.7,11940.0,13.0,25.75,184.3,19520.0,108.58,0.0130596012253454,-0.00039169604387,0.0009302325581395,0.0174025974025973,0.0407496186533014,-0.0129081245254365,0.0310310310310308,0.0002713704206243,-0.0064135192914588,0.0574600701207634
2020-04-17,191.8,516.4,174.1,389.6,11685.0,13.327,25.6,184.68,19718.0,113.37,0.0175066312997347,0.011755485893417,0.0112685873605948,-0.0053612458514168,-0.0213567839195979,0.025153846153846,-0.0058252427184465,0.002061855670103,0.0101434426229507,0.0441149382943453
2020-04-20,189.32,488.4,171.37,393.8,11635.0,13.97,25.705,185.51,20036.0,111.8,-0.0129301355578729,-0.0542215336948102,-0.0156806433084433,0.0107802874743325,-0.0042789901583226,0.0482479177609365,0.0041015624999998,0.0044942603422135,0.016127396287656,-0.0138484607920967
2020-04-21,186.05,476.7,167.65,383.4,11794.5,13.39,25.495,181.92,19240.0,111.0,-0.017272343122755,-0.0239557739557739,-0.021707416700706,-0.0264093448450991,0.013708637730984,-0.0415175375805296,-0.0081696168060687,-0.0193520564929114,-0.0397284887203034,-0.0071556350626117
2020-04-22,190.2,514.4,171.9,390.9,12209.0,13.652,25.79,188.36,19614.0,116.04,0.0223058317656543,0.0790853786448499,0.0253504324485536,0.0195618153364631,0.0351434990885581,0.019566840926064,0.0115708962541674,0.0354001759014952,0.0194386694386694,0.0454054054054053
2020-04-23,190.94,532.2,172.64,391.0,11951.0,13.82,26.195,188.73,20216.0,117.5,0.0038906414300736,0.0346034214618975,0.0043048283885978,0.0002558199027884,-0.0211319518388074,0.0123058892469969,0.0157037611477317,0.0019643236355912,0.0306923625981441,0.0125818683212683
2020-04-24,188.91,521.9,171.46,391.0,12095.0,13.505,25.71,185.71,20150.0,117.03,-0.0106316120247198,-0.0193536264562196,-0.0068350324374419,0.0,0.0120492009036901,-0.022793053545586,-0.0185149837755296,-0.0160016955438986,-0.0032647407993667,-0.004
2020-04-27,188.9,516.7,172.43,391.1,12081.0,13.91,26.05,186.29,20034.0,120.1,-5.2935260176800725e-05,-0.0099635945583443,0.0056572961623702,0.0002557544757033,-0.0011575031004547,0.0299888930025915,0.013224426293271,0.0031231489957459,-0.0057568238213399,0.0262325899342048
2020-04-28,192.8,529.8,176.12,395.6,11916.5,13.881,26.15,188.5,20054.0,125.35,0.0206458443620962,0.0253532030191598,0.0213999884010902,0.0115060086934288,-0.0136164224815826,-0.0020848310567936,0.00383877159309,0.0118632240055827,0.0009983028850952,0.0437135720233139
2020-04-29,195.8,558.6,177.5,392.6,11935.5,14.193,26.51,193.87,20596.0,121.5,0.0155601659751036,0.0543601359003398,0.0078355666590961,-0.0075834175935287,0.0015944278940964,0.0224767668035443,0.0137667304015296,0.0284880636604774,0.0270270270270269,-0.0307140007977662
2020-04-30,197.25,550.0,177.2,391.5,12110.0,14.45,26.37,190.0,20478.0,120.23,0.0074055158324821,-0.0153956319369853,-0.0016901408450704,-0.0028018339276617,0.0146202505131749,0.0181075177904601,-0.005281026027914,-0.0199618300923298,-0.0057292678189939,-0.0104526748971193
2020-05-04,193.69,544.9,176.34,392.4,12023.0,14.209,26.18,185.7,20126.0,119.6,-0.0180481622306717,-0.0092727272727273,-0.0048532731376974,0.0022988505747125,-0.0071841453344343,-0.0166782006920415,-0.0072051573758058,-0.0226315789473684,-0.0171891786307256,-0.0052399567495634
2020-05-05,194.75,551.6,178.49,390.6,11832.0,14.489,26.43,190.0,20034.0,120.99,0.0054726625019361,0.0122958340979997,0.0121923556765339,-0.0045871559633026,-0.0158862180820095,0.0197058202547681,0.0095492742551566,0.0231556273559505,-0.0045712014309847,0.0116220735785952
