TRADEDATE,AFKS,AFLT,ALRS,CHMF,GAZP,GMKN,HYDR,IRAO,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR,YNDX
2018-11-08,8.205,98.5,103.24,1025.6,157.51,11698.0,0.5512,3.99,46.95,3735.0,91.8,273.6,156.8,1087.2,2520.0,353.8,4260.0,630.5,475.0,70.36,29.82,202.89,173.3,27.225,37.69,819.2,556.0,173750.0,0.03803,1982.0
2018-11-09,8.13,95.14,103.99,1039.3,153.19,11689.0,0.5553,4.0295,47.81,3700.0,88.85,269.3,161.74,1062.3,2492.0,348.8,4356.0,628.7,468.6,70.3,29.785,195.75,169.88,27.365,38.32,813.4,553.2,170550.0,0.03757,1921.5
2018-11-12,8.04,96.9,103.16,1033.5,150.89,11608.0,0.5483,3.95,47.6,3656.0,88.57,265.95,160.96,1058.2,2471.0,350.3,4330.0,621.4,463.5,70.72,29.6,196.82,171.11,26.94,37.8,812.3,562.8,169500.0,0.03818,1886.0
2018-11-13,8.13,97.4,102.3,1037.0,148.83,11608.0,0.553,4.03,47.415,3629.5,89.55,268.3,164.0,1087.5,2504.0,351.6,4323.5,620.0,443.6,71.0,29.695,196.56,171.5,26.93,38.235,793.0,559.5,169700.0,0.03844,1903.5
2018-11-14,8.047,103.3,103.15,1024.9,151.85,11683.0,0.538,3.979,46.9,3549.0,94.01,269.3,164.6,1128.0,2512.0,352.1,4400.0,649.2,427.15,71.0,29.7,199.2,173.63,27.05,37.885,762.5,548.0,170950.0,0.03815,1940.0
2018-11-15,8.02,102.74,101.51,1023.5,154.14,11701.0,0.5416,3.981,47.105,3543.5,93.96,271.5,164.38,1118.0,2492.0,353.7,4329.5,630.4,424.25,71.55,29.65,200.15,173.49,27.19,38.02,752.3,546.2,170750.0,0.03928,1920.0
2018-11-16,7.95,101.2,99.9,1024.1,153.16,11714.0,0.5379,3.957,47.205,3478.0,93.45,267.0,164.26,1124.6,2500.0,349.9,4295.0,646.3,420.85,71.32,29.5,199.26,173.4,27.3,37.86,760.8,541.1,170500.0,0.03916,1916.0
2018-11-19,8.007,98.72,100.51,1010.0,154.1,11746.0,0.535,3.8575,46.54,3500.0,91.49,266.3,163.24,1131.4,2497.0,351.5,4480.0,651.1,424.1,71.01,29.305,197.99,171.9,27.14,37.315,763.6,546.4,170150.0,0.0388,1924.5
2018-11-20,7.819,102.2,100.14,1005.0,151.51,11742.0,0.5305,3.806,45.3,3454.5,90.1,253.0,163.5,1119.6,2478.0,352.2,4450.0,653.9,413.55,71.15,29.005,194.21,169.0,26.945,36.79,750.8,532.4,169000.0,0.03743,1902.0
2018-11-21,7.961,108.8,99.81,1015.8,152.4,11820.0,0.5325,3.8825,44.915,3496.0,89.57,252.4,162.66,1135.0,2458.0,355.3,4550.0,664.7,411.85,71.35,29.59,197.5,172.0,27.155,36.93,758.3,523.7,169500.0,0.03722,1909.0
2018-11-22,7.905,109.9,101.3,1006.6,153.91,11876.0,0.5406,3.961,46.4,3493.0,91.6,253.95,163.86,1124.0,2450.0,354.3,4689.0,666.1,411.1,71.65,29.335,199.4,172.9,27.285,37.48,755.0,520.0,169550.0,0.0373,1921.0
2018-11-23,7.87,113.74,101.8,1002.0,151.79,11954.0,0.541,3.976,46.1,3461.0,90.82,248.9,164.86,1115.6,2483.0,353.7,4732.0,661.0,405.2,71.5,29.5,197.3,171.3,27.2,38.12,726.7,503.0,168500.0,0.03706,1898.5
2018-11-26,7.866,110.9,99.49,998.0,149.53,11959.0,0.5261,3.8995,45.78,3490.0,89.65,247.5,162.28,1096.0,2487.0,348.4,4752.0,690.0,407.0,71.14,28.36,188.5,166.5,26.76,37.95,705.7,492.8,167000.0,0.036695,1920.0
2018-11-27,7.77,113.28,100.04,986.4,153.8,12379.0,0.526,3.9555,46.5,3500.0,89.45,249.0,161.2,1104.9,2549.0,350.6,4700.0,684.4,419.8,71.5,28.74,191.03,167.29,26.715,37.2,705.0,498.0,168000.0,0.03683,1945.0
2018-11-28,8.245,113.6,101.0,997.1,165.58,12770.0,0.5234,3.94,45.88,3500.0,90.1,248.7,159.04,1143.5,2585.0,352.2,4688.5,682.0,421.45,71.5,28.62,190.2,167.4,26.9,37.4,725.6,512.0,170000.0,0.03758,1945.5
2018-11-29,8.419,113.14,102.99,1003.0,164.99,12691.0,0.5249,3.9675,46.0,3500.0,90.17,252.7,160.96,1167.8,2598.0,356.2,4704.0,668.0,417.0,71.49,28.79,195.76,171.5,27.21,37.145,714.0,512.8,171350.0,0.03803,1967.5
2018-11-30,8.569,114.4,99.63,1002.7,161.29,12738.0,0.5046,4.095,46.805,3500.0,89.52,247.55,158.36,1127.2,2593.0,351.1,4827.5,667.3,423.1,71.27,28.99,194.0,169.0,27.35,37.75,712.7,508.1,175400.0,0.0373,1965.0
2018-12-03,8.471,111.84,100.04,978.0,165.4,12817.0,0.5078,4.0905,46.1,3500.0,90.03,248.7,161.44,1149.7,2589.0,351.0,4695.5,663.6,434.0,71.4,29.265,200.3,173.5,27.83,37.67,743.8,533.5,172100.0,0.0376,1989.0
2018-12-04,8.414,106.7,98.36,964.3,164.2,12666.0,0.5145,4.1235,46.335,3630.0,90.25,248.2,161.14,1130.0,2567.0,351.5,4715.0,682.3,439.0,70.65,28.97,199.0,172.54,28.115,37.995,771.3,548.5,170950.0,0.03699,1957.5
2018-12-05,8.472,107.8,99.55,960.6,164.57,12820.0,0.5188,4.0495,45.575,3669.0,89.75,248.2,158.38,1136.3,2577.0,352.0,4780.0,674.1,439.0,70.96,28.805,196.0,170.1,28.3,38.57,778.7,555.3,172100.0,0.036995,1955.0
2018-12-06,8.367,106.44,98.82,952.5,160.62,12699.0,0.5102,4.004,46.0,3699.0,89.0,242.3,157.76,1128.0,2560.0,352.9,4775.0,678.9,430.0,71.25,28.47,192.19,167.8,28.35,39.13,765.0,554.9,170450.0,0.03671,1914.0
2018-12-07,8.23,103.7,99.0,955.1,163.0,12745.0,0.505,3.942,47.0,3719.0,88.42,237.0,158.36,1117.1,2510.0,355.0,4847.5,683.0,439.0,71.3,28.445,195.01,171.1,28.315,38.55,776.0,554.0,170000.0,0.036555,1912.5
2018-12-10,8.033,101.02,96.1,947.7,161.0,12630.0,0.5047,3.8895,47.23,3685.0,86.93,229.5,156.0,1104.0,2490.0,356.1,5024.5,676.0,428.5,71.05,28.3,191.8,169.0,28.005,38.17,759.9,549.0,169500.0,0.0361,1903.0
2018-12-11,8.1,102.72,96.35,940.0,158.6,12738.0,0.4998,3.8815,46.35,3595.0,86.42,224.0,156.26,1100.6,2501.0,354.9,4873.5,682.6,425.55,70.9,27.53,192.57,169.5,27.91,38.115,760.0,540.3,169900.0,0.036005,1869.5
2018-12-12,7.945,101.8,95.15,937.9,155.79,12890.0,0.496,3.8835,46.6,3600.5,85.9,232.25,156.56,1097.0,2503.0,353.5,4878.0,693.0,422.0,70.82,27.35,190.45,168.4,27.945,37.93,738.7,530.9,169100.0,0.03625,1871.5
2018-12-13,8.02,102.0,98.14,940.4,156.49,13220.0,0.4998,3.92,46.89,3653.5,85.5,232.6,154.16,1107.0,2469.0,352.0,4999.0,702.5,415.75,71.8,26.66,189.17,166.92,28.1,37.84,736.0,520.0,168400.0,0.03608,1888.0
2018-12-14,7.995,102.1,98.99,936.2,155.4,13160.0,0.491,3.884,46.725,3644.0,84.0,235.0,151.64,1123.8,2475.0,352.4,4991.5,699.0,418.0,71.41,26.45,184.93,164.99,28.0,38.1,726.4,518.0,168950.0,0.035995,1860.5
2018-12-17,8.04,101.04,97.48,957.9,153.53,13349.0,0.4957,3.9035,44.555,3671.5,84.17,235.0,153.84,1117.1,2453.0,355.2,5024.5,699.0,416.0,71.3,26.85,182.3,163.48,28.1,38.32,727.0,518.0,168700.0,0.03634,1869.0
2018-12-18,8.05,101.6,97.78,957.3,151.89,13212.0,0.4875,3.9025,42.75,3725.0,84.0,237.7,154.88,1119.3,2459.0,357.5,5053.0,705.2,412.15,71.23,26.8,186.6,164.75,27.93,39.1,719.6,511.0,168000.0,0.0362,1856.0
2018-12-19,7.985,102.0,97.4,969.4,152.98,13125.0,0.48,3.8865,43.185,3675.0,84.5,240.1,153.96,1120.1,2490.0,358.1,5175.5,727.0,418.2,71.1,26.355,188.85,165.47,27.885,39.09,714.3,500.0,165800.0,0.0363,1894.0
2018-12-20,7.97,102.02,99.4,962.5,152.27,13217.0,0.476,3.9,43.5,3565.0,83.48,243.5,153.1,1127.7,2458.0,361.8,5167.0,740.0,415.6,71.15,30.395,189.3,166.85,27.4,39.4,714.7,495.0,166100.0,0.03587,1864.0
2018-12-21,7.903,102.2,98.66,945.0,151.12,13014.0,0.483,3.8675,42.95,3537.0,83.3,244.75,151.92,1121.1,2486.0,362.1,5300.0,745.3,415.0,71.54,29.45,186.79,164.98,26.845,38.92,710.0,488.0,162800.0,0.035245,1860.5
2018-12-24,7.825,102.1,97.2,934.8,149.73,12783.0,0.479,3.8915,42.11,3503.5,82.95,235.45,153.88,1110.5,2438.0,369.7,5300.0,734.3,414.0,71.48,28.57,184.3,164.49,26.5,38.615,703.0,477.4,163250.0,0.03472,1840.5
2018-12-25,7.971,100.8,96.09,926.8,147.01,12555.0,0.4798,3.824,41.495,3439.5,81.68,232.5,151.54,1087.6,2467.0,370.0,5219.0,731.0,409.0,71.1,27.89,183.3,163.0,26.5,38.725,696.8,472.0,163750.0,0.034175,1828.0
2018-12-26,7.955,101.02,97.03,915.0,148.41,12867.0,0.4795,3.8455,41.38,3491.5,81.3,234.0,150.98,1096.5,2520.0,376.4,5200.0,734.0,414.5,71.44,28.45,183.4,163.65,26.655,38.8,712.0,490.1,164000.0,0.034455,1832.0
2018-12-27,7.841,100.5,98.0,929.5,150.68,12889.0,0.4808,3.9165,41.995,3440.0,81.04,233.35,151.98,1106.4,2525.0,376.9,5298.5,739.0,420.5,71.6,29.3,185.0,164.0,26.4,39.0,717.0,496.0,162300.0,0.03405,1880.0
2018-12-28,7.991,101.0,97.79,937.7,153.0,13073.0,0.485,3.8845,42.83,3475.0,80.3,236.9,157.0,1126.8,2535.0,375.6,5392.0,736.3,425.95,72.33,30.335,186.5,165.07,26.8,38.915,737.8,510.6,163450.0,0.03391,1916.0
2018-12-29,7.999,101.18,98.62,942.9,153.5,13039.0,0.4858,3.8795,43.04,3511.5,81.0,238.0,157.42,1132.0,2546.0,376.3,5399.0,731.2,432.5,73.07,30.795,186.3,166.18,26.88,39.395,737.9,522.0,171000.0,0.03385,1930.0
2019-01-03,8.043,101.5,99.99,934.2,156.28,12993.0,0.4881,3.976,42.98,3576.0,84.49,240.5,157.34,1118.2,2533.0,374.7,5299.5,748.0,425.85,72.96,30.61,186.99,165.44,26.785,39.15,731.8,521.9,168800.0,0.03421,1859.5
2019-01-04,8.24,101.1,101.55,949.7,159.15,13070.0,0.4921,3.97,43.365,3600.0,84.0,248.6,155.68,1138.8,2542.0,375.2,5286.5,747.2,430.4,73.15,30.87,190.99,167.27,27.045,38.8,737.7,519.0,173050.0,0.03462,1916.0
2019-01-08,8.182,101.1,98.65,952.7,158.26,13128.0,0.487,3.91,43.155,3680.0,83.7,250.05,150.12,1118.2,2514.0,376.6,5134.5,732.1,423.6,73.5,29.845,191.24,167.01,27.01,38.66,723.2,505.9,169800.0,0.03484,1926.5
2019-01-09,8.301,102.06,101.4,972.6,160.24,13229.0,0.4948,3.9825,44.8,3698.5,83.93,252.0,153.78,1121.0,2521.0,374.7,5275.0,739.7,427.7,73.76,29.395,197.0,169.8,27.07,38.39,717.9,506.0,167850.0,0.035,1960.0
2019-01-10,8.326,105.14,102.95,970.0,160.2,13343.0,0.4992,3.9425,44.95,3830.0,84.7,256.0,154.12,1132.5,2514.0,374.2,5414.0,737.5,432.1,71.38,30.095,196.75,169.79,27.435,39.0,732.6,510.8,169200.0,0.035045,1985.0
2019-01-11,8.442,104.66,104.0,972.5,161.0,13437.0,0.507,3.96,45.6,3827.0,88.0,252.8,154.5,1129.4,2519.0,368.9,5416.0,740.0,434.6,72.59,31.285,196.8,170.05,27.63,39.17,730.3,505.8,170500.0,0.035185,1983.0
2019-01-14,8.44,106.22,103.99,960.5,160.48,13389.0,0.5086,3.95,44.97,3790.5,88.3,252.35,152.22,1128.9,2555.0,368.1,5372.5,738.6,427.9,71.65,30.86,196.8,170.0,27.975,39.77,725.0,508.8,170650.0,0.0353,1992.5
2019-01-15,8.491,106.98,104.05,954.8,158.15,13389.0,0.5099,3.9365,43.68,3920.0,88.86,252.45,150.58,1130.8,2572.0,369.8,5365.0,734.6,424.35,72.0,30.15,198.0,171.8,28.165,40.465,721.0,511.8,169400.0,0.035465,1999.5
2019-01-16,8.5,108.4,104.6,953.1,156.9,13180.0,0.5135,3.956,43.72,3970.0,90.1,254.75,150.62,1124.9,2566.0,363.0,5339.5,730.0,421.0,72.25,29.695,201.26,173.1,27.91,40.63,722.0,514.1,169650.0,0.03565,1980.0
2019-01-17,8.753,109.06,102.22,953.2,157.1,13282.0,0.5149,3.931,43.6,4155.0,90.05,255.25,151.5,1127.5,2570.0,358.2,5400.0,729.0,415.9,73.03,30.67,203.32,174.48,27.8,40.79,734.1,519.0,170350.0,0.035705,1993.5
2019-01-18,9.1,107.0,103.5,954.8,159.2,13359.0,0.5149,3.86,44.38,4152.0,93.33,257.5,152.14,1130.0,2560.0,357.9,5370.0,725.0,419.7,73.05,31.65,208.44,178.7,28.025,41.175,741.0,528.4,170800.0,0.0371,2044.5
2019-01-21,9.51,105.8,102.55,950.0,158.3,13353.0,0.51,3.85,44.67,4140.0,94.7,260.0,151.72,1122.0,2580.0,361.1,5330.0,721.9,422.3,73.5,31.66,207.17,179.01,27.865,41.14,735.4,525.0,170500.0,0.03689,2044.5
2019-01-22,9.555,105.24,100.0,952.3,158.5,13306.0,0.5014,3.81,43.98,4200.0,94.4,258.55,149.9,1116.4,2568.0,362.9,5398.0,730.5,416.9,72.13,31.1,207.95,179.11,27.93,41.325,750.5,524.2,170000.0,0.0371,2051.0
2019-01-23,9.547,105.4,100.6,945.8,159.9,13378.0,0.5069,3.859,44.5,4300.0,94.4,264.45,149.08,1124.0,2577.0,362.3,5400.0,735.2,419.9,72.97,31.2,210.4,182.01,27.89,41.2,784.0,549.1,169900.0,0.037535,2060.0
2019-01-24,9.255,105.38,101.0,926.0,160.9,13369.0,0.5073,3.8925,44.575,4256.0,91.8,263.5,146.74,1098.3,2553.0,362.1,5359.0,726.6,408.5,73.48,31.52,212.2,181.93,27.315,40.8,772.9,545.9,167550.0,0.036925,2083.0
2019-01-25,9.535,105.7,100.64,951.0,162.82,13312.0,0.5093,3.87,44.995,4191.0,91.49,261.0,148.82,1115.0,2573.0,361.2,5390.0,732.0,414.0,74.35,31.8,212.0,181.12,27.535,40.59,798.9,552.0,168500.0,0.03696,2152.0
2019-01-28,9.505,105.8,98.8,952.5,160.56,13089.0,0.5023,3.848,45.1,4147.0,90.5,257.8,149.78,1118.6,2579.0,360.8,5371.5,737.6,411.2,73.29,31.085,209.7,179.84,27.355,40.255,791.4,547.5,168100.0,0.03694,2167.0
2019-01-29,9.549,106.1,97.23,956.9,162.95,13260.0,0.504,3.8605,44.67,4188.0,91.8,259.55,150.68,1133.5,2580.0,358.6,5550.0,743.6,412.9,73.45,29.195,213.61,184.2,27.435,40.8,798.8,550.0,169900.0,0.03742,2152.0
2019-01-30,9.55,108.6,97.11,976.2,165.4,13639.0,0.508,3.85,43.745,4164.0,91.9,261.1,153.14,1139.3,2582.0,358.5,5548.0,740.7,415.8,72.84,28.22,213.14,182.81,27.445,40.865,806.9,558.0,172950.0,0.03748,2157.0
2019-01-31,9.61,107.92,98.56,998.5,162.82,13596.0,0.513,3.825,43.3,4155.0,92.82,260.75,152.02,1145.0,2583.0,352.0,5494.0,746.9,411.25,72.25,29.295,217.9,186.11,27.355,40.57,806.9,569.0,174500.0,0.03777,2212.0
2019-02-01,9.532,105.22,99.5,1014.8,163.33,13534.0,0.5132,3.88,43.73,4133.0,93.5,261.55,157.2,1125.2,2529.0,352.5,5521.5,739.7,411.95,72.35,28.8,216.29,185.0,27.415,40.535,808.1,557.5,173400.0,0.037915,2197.2
2019-02-04,9.637,102.44,97.78,1029.0,163.2,13500.0,0.5304,3.85,43.845,4130.0,92.7,263.25,158.42,1138.0,2518.0,355.6,5490.5,740.6,411.0,72.23,30.19,215.5,184.1,27.4,40.6,803.2,563.7,175400.0,0.038345,2212.0
2019-02-05,9.95,102.26,98.89,1028.8,164.25,13588.0,0.5293,3.846,44.095,4054.0,91.7,264.95,158.46,1143.4,2528.0,356.0,5526.5,740.2,428.5,72.58,31.495,217.85,186.0,27.475,40.85,810.0,565.2,173400.0,0.03821,2250.8
2019-02-06,9.9,102.0,99.5,1019.0,163.21,13690.0,0.5277,3.814,44.6,4025.5,91.5,263.15,160.42,1126.4,2525.0,356.0,5530.0,732.6,421.55,72.56,31.195,216.59,185.77,27.32,40.945,804.0,564.0,172950.0,0.03761,2244.0
2019-02-07,9.64,101.62,100.08,1026.0,160.39,13650.0,0.5208,3.767,43.95,4029.5,90.07,261.8,159.0,1130.0,2518.0,356.7,5475.5,734.9,411.55,72.23,30.15,211.01,181.6,27.05,40.7,804.7,563.8,171700.0,0.03701,2192.2
2019-02-08,9.54,101.9,99.6,1022.2,159.8,13732.0,0.5252,3.868,43.31,4039.5,90.7,255.0,157.34,1127.6,2509.0,355.8,5440.0,724.0,411.6,72.38,31.0,210.43,181.7,26.845,40.55,787.3,564.4,170500.0,0.03713,2163.4
2019-02-11,9.7,101.78,99.5,1031.4,161.29,13702.0,0.5234,3.874,43.25,4035.0,90.3,251.55,157.64,1114.2,2509.0,352.3,5300.0,721.8,410.5,73.02,32.1,214.0,182.55,26.7,40.39,780.0,562.3,169400.0,0.0376,2196.0
2019-02-12,9.81,102.7,98.33,1035.0,163.68,13780.0,0.525,3.9,43.385,4035.0,89.94,255.35,157.4,1121.2,2500.0,351.8,5300.0,732.6,414.5,73.4,32.65,219.1,186.5,26.81,40.52,784.5,560.8,174450.0,0.0379,2230.0
2019-02-13,9.8,100.14,96.97,1011.8,159.27,13552.0,0.5217,3.892,42.42,3988.0,88.8,254.1,154.86,1095.0,2471.0,351.0,5213.5,725.5,401.6,72.68,33.005,213.9,182.87,26.26,39.985,761.6,549.0,172000.0,0.036985,2258.0
2019-02-14,9.418,101.36,96.05,1014.0,155.15,13740.0,0.5157,3.8385,43.03,3895.5,89.12,257.2,154.86,1090.6,2521.0,351.6,5320.0,736.8,394.85,72.0,33.1,204.43,176.7,26.48,40.32,763.9,555.4,167650.0,0.03604,2264.0
2019-02-15,9.705,101.62,96.85,1024.2,159.04,13750.0,0.5185,3.885,43.185,3896.0,90.15,260.45,157.24,1087.4,2508.0,355.0,5344.5,735.2,403.5,72.57,32.645,208.0,178.78,26.83,40.32,790.3,563.0,169750.0,0.0366,2200.2
2019-02-18,9.701,100.74,97.27,1013.0,156.43,13660.0,0.5123,3.7955,42.935,3910.0,89.71,253.9,154.86,1074.0,2503.0,352.0,5430.5,746.4,405.0,72.5,32.18,204.19,177.12,26.485,40.165,778.5,560.9,168600.0,0.03633,2161.0
2019-02-19,9.65,100.0,95.1,999.0,154.03,13800.0,0.5083,3.8635,42.905,3900.0,89.52,250.6,153.92,1094.6,2494.0,354.4,5445.0,749.9,402.95,72.5,31.395,202.08,175.16,26.375,40.17,772.8,560.9,170950.0,0.036245,2126.6
2019-02-20,9.805,100.04,96.5,1007.8,154.43,14250.0,0.511,3.875,43.0,3950.0,89.6,251.0,156.48,1125.0,2529.0,357.5,5445.0,755.8,402.9,72.5,31.495,206.89,178.0,26.75,40.175,793.6,565.0,169500.0,0.03642,2166.2
2019-02-21,9.802,100.0,95.53,992.4,153.5,14052.0,0.5027,3.875,43.0,3945.5,88.91,249.0,155.94,1121.6,2525.0,355.3,5370.0,760.9,396.45,72.7,31.13,203.41,175.7,26.435,40.22,796.0,562.8,170450.0,0.036065,2115.0
2019-02-22,9.74,100.12,95.47,1001.6,154.64,14122.0,0.5071,3.865,43.8,3962.5,89.5,249.05,158.5,1129.0,2530.0,355.4,5360.0,766.4,401.5,73.0,31.41,205.25,176.99,26.475,40.25,799.9,563.0,170900.0,0.03608,2133.0
2019-02-25,9.685,100.04,96.25,1029.8,154.6,14594.0,0.5111,3.88,44.695,3922.5,89.67,250.9,159.44,1121.2,2540.0,359.5,5373.0,754.6,396.5,72.9,32.0,205.86,177.46,26.4,40.385,787.1,558.8,169900.0,0.03624,2214.6
2019-02-26,9.77,98.98,97.6,1035.0,155.36,14420.0,0.5045,3.93,44.995,3875.5,90.43,252.5,158.86,1106.0,2560.0,361.0,5445.0,763.5,399.0,73.0,32.295,205.8,177.64,26.24,40.73,789.9,555.3,170400.0,0.0358,2169.6
2019-02-27,9.64,97.7,96.3,1033.4,156.4,14302.0,0.5002,3.926,44.4,3803.0,90.67,252.4,158.62,1095.4,2553.0,363.0,5450.0,770.0,400.4,73.1,31.7,205.4,177.78,26.07,40.605,794.9,547.7,170100.0,0.035955,2163.0
2019-02-28,9.919,97.1,95.1,1028.8,158.99,14114.0,0.497,3.915,44.5,3780.0,91.22,253.0,158.44,1080.4,2555.0,359.0,5470.0,778.0,398.8,72.9,31.685,207.8,180.15,25.69,40.175,776.1,548.5,170600.0,0.0359,2208.0
2019-03-01,9.901,96.76,94.9,1029.0,156.71,14100.0,0.4999,3.935,44.09,3904.0,91.57,252.6,157.74,1076.2,2508.0,355.9,5350.5,756.6,398.25,72.9,31.925,206.54,179.85,25.56,40.245,775.2,548.0,167000.0,0.03603,2247.4
2019-03-04,9.9,98.36,93.65,1041.6,154.4,13794.0,0.4965,3.9425,43.965,3860.0,92.44,255.95,162.04,1094.2,2531.0,355.0,5092.0,731.1,398.05,72.58,32.415,205.5,179.1,25.4,40.17,770.1,549.7,166150.0,0.03597,2303.6
2019-03-05,9.835,96.26,92.0,1033.4,153.2,13770.0,0.4921,3.853,43.5,3900.0,92.38,256.15,166.18,1081.0,2526.0,354.8,5139.5,733.3,395.9,72.8,32.27,202.92,177.2,25.385,40.1,760.0,547.0,162850.0,0.0353,2340.2
2019-03-06,9.892,98.12,92.34,1029.6,154.2,14442.0,0.4958,3.8635,43.75,3859.0,93.6,257.5,165.36,1092.0,2531.0,352.1,5205.5,745.3,402.3,72.8,32.77,205.0,178.0,25.39,40.16,766.0,549.8,165400.0,0.035495,2362.0
2019-03-07,9.83,99.68,92.53,1020.8,151.9,14442.0,0.4941,3.846,43.5,3850.0,93.95,254.9,165.5,1074.6,2554.0,352.5,5200.0,737.1,402.0,72.84,31.76,203.95,177.83,25.2,40.26,755.2,543.0,163000.0,0.03522,2329.2
2019-03-11,9.812,102.1,93.5,1025.8,151.6,14100.0,0.4951,3.8435,44.21,3801.5,93.14,256.6,163.44,1089.0,2503.0,354.2,5235.0,743.8,399.75,72.84,31.29,205.25,178.99,24.73,39.94,747.0,542.0,160050.0,0.03537,2346.4
2019-03-12,9.91,100.22,94.11,1021.6,151.64,14380.0,0.5001,3.873,44.65,3790.0,93.0,258.0,163.32,1088.0,2491.0,353.2,5325.0,749.0,397.5,72.48,31.3,205.1,179.14,24.61,39.8,732.5,529.0,163100.0,0.03565,2355.0
2019-03-13,9.91,100.5,96.04,1014.0,153.3,13850.0,0.5085,3.868,44.965,3830.0,91.82,260.25,166.9,1080.0,2500.0,353.8,5444.5,750.0,400.0,72.9,31.065,206.0,179.95,24.215,39.85,729.0,524.6,164950.0,0.03634,2345.0
2019-03-14,9.85,99.66,95.92,1007.8,152.68,13952.0,0.501,3.85,45.19,3750.0,91.5,259.3,166.38,1060.4,2495.0,352.0,5468.0,749.0,398.3,72.68,30.425,203.66,178.56,24.16,39.63,731.8,531.0,164600.0,0.036215,2303.4
2019-03-15,10.0,100.08,95.4,1036.8,154.56,14226.0,0.5024,3.89,45.3,3776.5,91.08,260.0,167.7,1057.6,2487.0,352.2,5343.5,746.7,401.25,72.6,30.285,203.55,179.05,24.2,39.95,743.8,530.0,174000.0,0.03739,2352.8
2019-03-18,9.85,99.92,96.75,1034.2,155.84,14284.0,0.507,3.84,46.33,3788.0,91.45,263.75,170.7,1054.8,2461.0,353.8,5460.5,736.1,399.0,73.7,29.945,205.9,180.9,24.75,39.865,753.1,540.9,173950.0,0.03692,2306.0
2019-03-19,9.845,99.46,96.89,1019.8,155.5,14350.0,0.5091,3.815,45.565,3792.0,91.11,261.95,169.3,1052.0,2460.0,353.2,5493.0,737.1,399.0,73.55,30.01,207.7,182.15,25.0,40.105,767.0,550.2,175350.0,0.03677,2318.8
2019-03-20,9.86,98.22,96.22,1013.4,156.09,14316.0,0.5074,3.835,45.055,3761.0,90.54,258.0,167.62,1052.0,2442.0,353.0,5342.0,738.4,408.5,72.83,29.75,209.8,184.83,24.88,40.36,772.6,562.3,176950.0,0.03669,2301.4
2019-03-21,9.8,97.3,95.7,1017.2,155.33,14290.0,0.5114,3.85,45.255,3730.0,90.63,268.0,168.64,1085.4,2405.0,354.5,5394.0,733.0,409.5,72.86,29.97,210.61,184.01,24.895,40.48,768.0,550.8,179850.0,0.036515,2274.0
2019-03-22,9.8,97.66,95.25,1013.6,152.29,14280.0,0.5049,3.83,44.74,3688.0,89.08,265.0,166.7,1084.8,2395.0,354.8,5393.5,743.7,408.4,72.93,29.695,207.7,183.5,24.525,40.23,757.2,545.2,179450.0,0.036,2276.4
2019-03-25,9.723,97.0,95.51,1008.4,152.29,14280.0,0.5021,3.821,45.15,3715.5,90.5,262.0,165.6,1091.0,2363.0,352.0,5260.0,737.9,404.25,72.78,29.37,214.0,187.0,24.535,39.93,747.2,544.0,178000.0,0.03633,2293.8
2019-03-26,9.77,97.02,94.27,1014.8,151.12,14300.0,0.503,3.8235,45.2,3760.0,91.07,263.45,167.88,1079.0,2374.0,353.3,5434.0,736.8,405.2,72.77,29.275,218.0,190.9,24.58,40.1,755.5,552.4,177450.0,0.03625,2315.8
2019-03-27,9.715,96.1,93.6,1006.0,149.49,13874.0,0.502,3.7795,44.62,3700.0,90.61,257.75,167.3,1061.8,2354.0,353.5,5410.0,738.0,404.35,72.84,28.67,214.1,189.0,24.595,40.14,746.9,546.1,175950.0,0.03595,2268.0
2019-03-28,9.689,96.7,93.1,1027.8,149.98,13436.0,0.5005,3.78,45.125,3689.0,90.64,255.95,170.2,1059.2,2363.0,354.8,5416.5,735.0,407.5,72.98,28.3,215.07,189.43,24.6,40.4,755.6,553.0,175000.0,0.036,2317.8
2019-03-29,9.542,96.3,92.42,1028.0,149.61,13720.0,0.5008,3.737,45.9,3640.0,91.3,252.45,170.5,1078.2,2393.0,353.8,5437.0,737.9,412.0,72.51,28.1,214.42,188.2,24.875,40.98,755.0,557.8,176500.0,0.035645,2293.6
2019-04-01,9.343,97.78,93.35,1028.2,154.53,13994.0,0.51,3.725,45.965,3690.5,92.34,254.0,172.58,1063.0,2394.0,359.1,5421.5,735.1,419.7,72.86,28.445,217.7,190.22,25.305,41.7,750.7,556.6,178000.0,0.036195,2243.4
2019-04-02,9.31,98.36,92.7,1041.8,155.0,14160.0,0.5075,3.7,45.365,3680.0,92.14,258.0,174.7,1061.8,2397.0,368.0,5480.0,732.0,418.0,72.5,28.695,218.23,191.64,25.12,41.06,742.9,555.0,178250.0,0.0362,2249.0
2019-04-03,9.256,98.5,93.21,1058.4,156.99,14186.0,0.5064,3.6995,45.41,3715.0,90.77,258.4,172.82,1068.0,2376.0,378.4,5320.0,721.4,417.95,72.74,28.47,219.05,193.5,25.23,40.7,743.1,555.9,175650.0,0.03661,2268.2
